"","chr","pos","pval","padj"
"618","X",10037687,2.00149746975973e-22,3.32493804500893e-19
"658","X",10039437,4.17143390430385e-22,6.5480106384231e-19
"679","X",10040361,5.78471268711034e-21,7.56412292993571e-18
"710","X",10042545,3.86244862012697e-24,8.58664892879638e-21
"891","X",10053184,4.40636226393709e-23,8.13631247895201e-20
"1274","X",10083441,8.8268371656625e-24,1.84437630120311e-20
"1312","X",1008503,1.45688449280726e-21,2.09751814184403e-18
"1343","X",10085947,2.34890662657964e-24,5.40146668964348e-21
"1411","X",10088466,3.88416169367752e-46,2.50092853206294e-41
"1706","X",10113015,4.41473633910189e-26,1.33129163844196e-22
"1724","X",10114372,2.14521469566057e-34,2.46979871703864e-30
"1820","X",10120167,1.91638842684703e-23,3.76876466172171e-20
"1871","X",10121433,1.70288173033393e-25,4.71028243342559e-22
"1939","X",10125867,2.69645469336213e-25,7.24530365030012e-22
"2180","X",10146736,3.08750182405545e-24,6.96178471915074e-21
"2213","X",10148896,9.11900805801237e-22,1.35381227953675e-18
"2222","X",10149948,2.22690132220166e-24,5.14130941597219e-21
"2273","X",10153180,7.27934355059441e-26,2.13225547290206e-22
"2325","X",10154751,5.99624718713816e-25,1.52625313367757e-21
"2497","X",10164296,1.1836139235003e-26,3.8934340107156e-23
"2591","X",10168571,2.0559851192995e-25,5.62434764253798e-22
"2592","X",10168661,1.82989499617211e-24,4.29894802461477e-21
"2926","X",10184321,7.47940495616565e-24,1.58666716522388e-20
"2969","X",10186786,3.68044429217071e-27,1.3147869808051e-23
"3018","X",10189331,1.98394421961042e-27,7.46543685518659e-24
"3023","X",10189451,1.7996291838743e-33,1.77258088703228e-29
"3913","X",10240222,6.09531557553702e-22,9.27486786862017e-19
"3929","X",10240477,1.31608263862749e-21,1.90963247986671e-18
"4185","X",10261474,2.8910717473933e-23,5.48096815202217e-20
"4314","X",10265602,1.36071517722009e-31,9.63570458989391e-28
"4406","X",10281855,2.58920917248136e-21,3.56960198854365e-18
"4408","X",10282102,7.72181647904968e-29,3.63798458184256e-25
"4525","X",10290357,6.28763443496236e-25,1.59458461359277e-21
"4771","X",10302426,2.24961136534644e-38,4.85824443276946e-34
"4923","X",10309623,2.47167276803926e-27,9.1619069053556e-24
"4924","X",10309792,1.56737584307356e-26,5.08068979752526e-23
"4939","X",10311182,3.36119130407802e-25,8.8939688960465e-22
"5362","X",10339255,1.14221285144069e-23,2.34716934134445e-20
"5550","X",10365686,1.38778657634053e-28,6.27471612741292e-25
"6226","X",10411335,7.87908187951375e-25,1.95959436769054e-21
"6562","X",10434365,1.87106925178701e-22,3.123189472897e-19
"6595","X",10436527,5.59335394227212e-25,1.42893316772938e-21
"6596","X",1043655,8.55372589565043e-24,1.79377738019161e-20
"6597","X",10436662,2.2063915576893e-23,4.28097135631637e-20
"6701","X",10440042,1.96974581126257e-27,7.42808739527462e-24
"6710","X",10440625,1.72911815623253e-26,5.58740484361404e-23
"6793","X",10446567,1.60106262800224e-22,2.7104064828426e-19
"6814","X",10447778,2.16469630410332e-22,3.57385023454418e-19
"6961","X",10456380,5.47188226041545e-24,1.18686401337011e-20
"6998","X",10458304,1.37181894332745e-26,4.4744260136206e-23
"7043","X",10460547,7.50942935916382e-31,4.78202710925342e-27
"7044","X",10460568,2.79007295256046e-21,3.83435905189502e-18
"7057","X",10461713,1.62180185240483e-22,2.74132950655309e-19
"7085","X",1046611,6.22973188535399e-28,2.56033464649879e-24
"7098","X",10467916,1.10530141278899e-26,3.653109797828e-23
"7203","X",10479506,2.20127376341678e-23,4.27342623373264e-20
"7533","X",10500317,2.27625290809957e-26,7.23673783748868e-23
"7788","X",10513845,3.79741284015696e-23,7.07956736548234e-20
"7801","X",10514926,8.05776373265161e-24,1.70105623077406e-20
"7882","X",10519305,6.8761112821511e-27,2.35545382305376e-23
"7909","X",10520157,4.14353241078271e-25,1.07754911172209e-21
"7963","X",10522666,6.56858659258305e-29,3.13286832245618e-25
"8124","X",10537829,1.66935990243895e-25,4.62491752076578e-22
"8199","X",10541385,3.38769621734292e-22,5.40809515057409e-19
"8204","X",10541687,2.26408278544309e-23,4.38312352960285e-20
"8260","X",10545750,4.77179613214893e-24,1.04809031098681e-20
"8274","X",10546528,7.04669876794008e-23,1.26554646175997e-19
"8276","X",10546706,4.85748760156604e-22,7.49965101853789e-19
"8371","X",10552917,7.0070908834898e-25,1.76545399198815e-21
"8413","X",10554730,4.98246331486795e-23,9.14181936389078e-20
"8414","X",10554775,1.78630097404782e-24,4.20790588571208e-21
"8424","X",10555136,8.58072697167365e-28,3.44909944536689e-24
"8440","X",10556682,1.51029307395569e-37,2.70680668931131e-33
"8460","X",10559032,3.43606838983206e-21,4.6468372578785e-18
"8511","X",10561594,7.15638651473139e-22,1.07669224109245e-18
"8585","X",10564572,4.50832845349865e-29,2.22477381895767e-25
"8693","X",10571085,8.11054509914734e-26,2.3539160263033e-22
"8743","X",10574458,1.29796977596369e-27,5.05673414673132e-24
"9018","X",10601793,4.94961757768229e-25,1.27478110326615e-21
"9267","X",10630289,3.58459521600462e-24,8.03574345568743e-21
"10318","X",10780419,5.37718871762348e-27,1.86961859552964e-23
"10623","X",10820410,2.9628889718993e-22,4.77820041007281e-19
"10791","X",10831064,3.68629655979184e-30,2.17606927214027e-26
"11083","X",10858261,1.63175001857924e-22,2.75546576745911e-19
"11125","X",10861262,3.2604261226153e-22,5.22411069151117e-19
"11391","X",1087811,6.44781190579678e-23,1.16400224326619e-19
"11434","X",10881442,3.97956597026055e-33,3.73965660378617e-29
"11440","X",10881766,4.82457181436025e-25,1.24534281612809e-21
"11441","X",10881882,1.88443758498749e-28,8.30428976260599e-25
"11442","X",10881895,9.23777883464799e-29,4.30552854799784e-25
"11444","X",10881966,2.10795675263017e-29,1.09883783070069e-25
"11445","X",10881990,4.52548348831784e-30,2.60942856824029e-26
"11450","X",10882177,2.96836297876179e-28,1.27417690140426e-24
"11455","X",10882368,1.16531920143956e-33,1.18472222770132e-29
"11456","X",10882383,3.62912523153531e-35,4.58846054032013e-31
"11474","X",1088307,4.49442853687096e-31,2.97654817683308e-27
"11478","X",10883298,1.33993455513267e-37,2.43920308219174e-33
"11489","X",10884258,2.00146039311492e-21,2.83345538060783e-18
"11490","X",10884299,3.7001858997505e-32,2.90414006209129e-28
"11491","X",10884330,3.50286349330268e-32,2.75548901536922e-28
"11517","X",1088552,1.91424048708658e-37,3.3614685125757e-33
"11522","X",10885793,1.02852481816547e-29,5.60520934180929e-26
"11526","X",10886067,2.85029309962772e-29,1.45099714519361e-25
"11645","X",10893631,1.11353134507574e-27,4.39964377717969e-24
"11666","X",10894596,6.36360815156661e-54,2.45843460415568e-48
"11667","X",10894732,6.56551791082285e-41,1.91831432226751e-36
"11670","X",10894815,1.14922947376724e-37,2.13679515023604e-33
"11689","X",10896571,6.02438373247377e-43,2.252306129946e-38
"11691","X",10896889,2.36515225756837e-38,5.07623628993452e-34
"11693","X",10897083,3.49178252883736e-40,9.33902580853142e-36
"11695","X",10897905,7.39155313544703e-40,1.93233225157379e-35
"11705","X",10899662,1.14432370336555e-25,3.23235930834255e-22
"11706","X",10899684,1.17117549711078e-25,3.3052857409995e-22
"11708","X",10899723,8.78077390372512e-22,1.30750587809305e-18
"11709","X",10899780,8.55346374107936e-22,1.27639130758459e-18
"11718","X",10900354,2.43858100130533e-23,4.6896075473975e-20
"11719","X",10900496,5.70162272888172e-28,2.34884181980773e-24
"11723","X",10901407,3.26619908371618e-29,1.64585398044757e-25
"11724","X",10901416,1.82993183042228e-30,1.1162405521172e-26
"11732","X",10902378,6.59097268976909e-27,2.26671071067634e-23
"117351","X",10902520,1.10340898274299e-21,1.61740793986095e-18
"117371","X",10902692,1.54333805165523e-21,2.21465147582494e-18
"11740","X",10902838,7.64035758263068e-38,1.49242124516646e-33
"11742","X",10902884,1.03566597804814e-35,1.42330157138876e-31
"11745","X",10903002,7.0822589820245e-29,3.36401917831719e-25
"11747","X",10903291,5.05168408017728e-30,2.88948233170108e-26
"11756","X",10903867,2.70418716825827e-28,1.1679886097423e-24
"11757","X",10903956,2.9895057127932e-22,4.81665663165225e-19
"11764","X",10904383,6.44798955499991e-22,9.77301694930286e-19
"11769","X",10904670,5.0476636092636e-29,2.46149305611354e-25
"11770","X",10904719,7.6994168607452e-29,3.63235332260372e-25
"11772","X",10904891,2.16767871750571e-28,9.48037519420442e-25
"11778","X",10905125,1.32436583385973e-28,6.05091499270447e-25
"11780","X",10905194,1.07530474461133e-33,1.09963963565832e-29
"11802","X",10907372,4.2981616254025e-26,1.29838999118601e-22
"11815","X",10909098,1.27339760496928e-21,1.85097517296995e-18
"11822","X",10909283,1.43319947412464e-28,6.46323582432746e-25
"11829","X",10909567,8.61468525105332e-29,4.03132991254432e-25
"11848","X",10910612,5.19399472265874e-24,1.13224016480936e-20
"11965","X",10918607,1.54503875422649e-27,5.92937502663114e-24
"13172","X",10976629,1.07064046261514e-33,1.09809950214851e-29
"13187","X",10977165,9.78816949640531e-30,5.35108815601873e-26
"13195","X",10977615,6.50763607348065e-29,3.11233679606647e-25
"13221","X",10978869,3.78972438291984e-33,3.58061434745611e-29
"13227","X",10979001,7.75646063543337e-38,1.50663586692491e-33
"13232","X",10979123,4.58790581964247e-39,1.12337276330904e-34
"13233","X",10979127,4.60466682234633e-41,1.38018709592386e-36
"13236","X",10979184,1.020142391612e-33,1.04940187260103e-29
"13243","X",10979619,4.2212468753859e-29,2.09372902891529e-25
"13245","X",10979710,1.59824332723362e-28,7.15187015943786e-25
"13250","X",10979994,1.28699595186999e-23,2.61991411547556e-20
"13269","X",10981413,2.71655117465193e-22,4.42402682466325e-19
"13284","X",10982808,8.91017867553635e-28,3.57326360372301e-24
"13285","X",10982848,9.14170244978774e-30,5.02135714440993e-26
"13286","X",10982932,1.49324874103266e-28,6.70793640843604e-25
"13287","X",10983021,1.43912548974171e-25,4.01908373261161e-22
"13295","X",10983731,2.38036998694444e-32,1.95198443111738e-28
"13296","X",10983758,1.27640448825524e-23,2.59987544206803e-20
"13297","X",10983878,2.38157879030279e-23,4.58759940717469e-20
"13298","X",10983914,7.02391338790421e-32,5.25199053789036e-28
"13299","X",10983920,2.8486945478962e-33,2.74369873303433e-29
"13301","X",10983970,7.28406319895303e-29,3.45044719592147e-25
"13302","X",10983976,1.05256211332429e-25,2.9948444335322e-22
"13303","X",10983978,8.10952755718762e-26,2.3539160263033e-22
"13307","X",10984019,5.31905665946987e-31,3.4633078696402e-27
"13330","X",10986354,5.41319459575453e-38,1.08883590477923e-33
"13333","X",10986395,9.26744242598412e-48,8.4795741117097e-43
"13337","X",10986997,2.52249624226532e-38,5.38072335522356e-34
"13338","X",10987056,9.19959519399636e-32,6.73399591037107e-28
"13341","X",10987589,1.49434062305242e-36,2.34042305997926e-32
"13344","X",10987758,2.56552295662479e-24,5.86853984250202e-21
"13349","X",10988165,5.69004256483597e-33,5.16552516270838e-29
"13353","X",10988455,1.9767723667766e-37,3.45383292511051e-33
"13368","X",10989983,1.49168169510895e-23,2.9910578135246e-20
"13369","X",10990007,4.24405279362221e-33,3.97744889524505e-29
"13412","X",10991437,7.64994537678165e-23,1.36402227644663e-19
"13414","X",10991862,1.05120721135845e-21,1.54675792595649e-18
"13438","X",10994236,1.74108043662134e-27,6.63776293310809e-24
"13579","X",11001736,8.02181631975432e-24,1.69449629201175e-20
"13620","X",11005621,4.35261019465809e-22,6.81395022244016e-19
"13640","X",11006955,2.06498142749005e-25,5.64451691559832e-22
"13647","X",11007291,3.70247929998643e-27,1.32033994872488e-23
"13649","X",11007352,3.23351377593074e-28,1.3811729077034e-24
"13651","X",1100752,7.74546637320716e-24,1.64110637294184e-20
"13977","X",1103093,1.85917200170658e-27,7.04933216525866e-24
"14065","X",11037270,5.06177626348403e-33,4.69320384093586e-29
"14162","X",11040921,2.17774037521355e-31,1.51437642067152e-27
"14196","X",11041764,7.99847792688079e-24,1.69059347557244e-20
"14197","X",11041795,4.90153473176067e-24,1.07387293726612e-20
"14364","X",11061748,1.25359526017602e-27,4.89189782582219e-24
"14427","X",11065237,8.28080606611255e-24,1.7396919578858e-20
"14451","X",11065980,1.78902741412404e-22,2.99343059082876e-19
"14509","X",11069639,4.44953465769446e-41,1.34528560074916e-36
"14739","X",11084816,6.44163081063872e-35,7.85866381803223e-31
"14743","X",11085027,1.71418282022318e-21,2.44768717844235e-18
"14752","X",11086545,4.8177609324571e-29,2.35268071290202e-25
"14812","X",11090436,1.61181451718596e-28,7.20332825986255e-25
"14823","X",1109161,3.91251025067774e-24,8.66470090978505e-21
"14826","X",11091795,1.66510393799236e-22,2.80361924310177e-19
"15340","X",11152028,2.29214975292114e-23,4.43499006304393e-20
"16047","X",11204335,3.74844386504361e-21,5.03598560087103e-18
"16485","X",11230462,6.7184274726449e-32,5.05619014561106e-28
"16487","X",11230540,1.67009097766719e-29,8.85184968970834e-26
"16494","X",11230589,6.55017911948634e-27,2.25491171396433e-23
"16626","X",11237920,5.46568586887099e-26,1.62983581695743e-22
"16925","X",11253966,4.54520099325509e-29,2.23844347506616e-25
"16926","X",11253976,1.35376209406975e-28,6.15775338205946e-25
"16930","X",11254302,3.13702255667323e-29,1.58535652160478e-25
"17581","X",11291867,7.7550461945003e-28,3.13898301345037e-24
"17762","X",11304172,8.65630249086722e-29,4.04536049425118e-25
"17858","X",11308867,7.52845812016057e-32,5.56936807652046e-28
"17859","X",11308899,1.36324015961228e-28,6.18787229361864e-25
"18415","X",11347586,3.26382430377456e-25,8.67594456221468e-22
"18416","X",11347610,6.71077662719895e-24,1.43059453763593e-20
"18530","X",11359379,7.74345733211816e-33,6.90347955279564e-29
"18557","X",11360439,3.22271746123001e-31,2.18851743813605e-27
"18563","X",11361164,3.59873259854516e-24,8.06104683480206e-21
"18888","X",11386360,1.6238190956319e-22,2.7434055575461e-19
"18889","X",11386405,2.02614245659088e-23,3.9603876309954e-20
"18992","X",11395753,1.4027977487248e-21,2.02636049566172e-18
"19077","X",11406480,2.56882499047149e-21,3.54994497159976e-18
"19103","X",11409122,2.88398847793906e-31,1.97003289922745e-27
"19108","X",11409822,3.5882481936244e-29,1.80030870125307e-25
"19116","X",11410122,1.82401707645154e-22,3.04757610602628e-19
"19135","X",11411457,3.95133635675239e-26,1.20408208928041e-22
"19151","X",1141200,1.51664442163249e-24,3.60443490069228e-21
"19163","X",11412681,6.49386782402908e-30,3.60683978757189e-26
"19185","X",11413818,6.32053478280299e-22,9.59238224838296e-19
"19186","X",11413819,4.92972330255917e-22,7.59095376727862e-19
"19233","X",11415498,4.29181293314475e-47,3.2346141441232e-42
"19554","X",11437314,2.96761653221777e-25,7.93100503326462e-22
"19555","X",11437335,3.11765368355554e-25,8.29373249778088e-22
"20147","X",11477653,2.94526178762449e-21,4.02852531285027e-18
"20266","X",11496297,2.05155719364283e-54,8.91643775318911e-49
"20279","X",11497835,3.33239633023005e-35,4.22867029476054e-31
"20298","X",11499499,1.25125937459292e-24,3.00868549005286e-21
"20299","X",11499504,7.81561077405344e-26,2.2797352146396e-22
"20534","X",11525376,3.4337804125463e-21,4.64554996898773e-18
"20700","X",11542855,4.23421943601904e-25,1.10030981794874e-21
"20758","X",11548828,5.21377054816119e-37,8.67367946102746e-33
"20762","X",1155018,3.56655514349271e-21,4.81020704867905e-18
"20763","X",11551688,4.69487277857906e-32,3.64370790245321e-28
"20764","X",1155181,1.48593983549774e-23,2.98126377512499e-20
"20878","X",11572569,6.18368614579373e-32,4.69439577186963e-28
"20906","X",11582714,7.21980817230225e-34,7.63005205650341e-30
"20912","X",11584016,1.76965163218384e-37,3.15537448826125e-33
"21540","X",11667387,1.68931947258246e-23,3.35830177432335e-20
"21541","X",11667771,9.9840323727552e-33,8.76614267537304e-29
"21542","X",11667949,1.98935519370246e-26,6.37500212904564e-23
"21544","X",1166801,5.08735972874711e-24,1.11038711165265e-20
"21804","X",11693231,6.93247964371598e-22,1.04526652040399e-18
"22112","X",11722551,2.11851731403759e-23,4.12890516543745e-20
"22209","X",1173245,1.76217051459829e-23,3.49115032624179e-20
"22210","X",11732516,1.49315519892873e-24,3.55103798867258e-21
"22211","X",11732536,1.07740769642034e-24,2.61415673946866e-21
"22908","X",11782815,3.54237354166921e-25,9.32372118663848e-22
"22937","X",11784987,2.87039612790502e-22,4.64195702900058e-19
"23027","X",11792108,3.17859080158833e-21,4.32724484852334e-18
"23088","X",11798776,1.02374470436594e-22,1.79139575761689e-19
"23212","X",11810879,5.78382749385118e-29,2.78147252457234e-25
"23259","X",11814642,6.48637506978334e-29,3.10644148493457e-25
"23450","X",11836284,1.33028743499091e-28,6.06999394628779e-25
"23575","X",11846397,1.23646808203852e-24,2.97644443027571e-21
"23641","X",11849115,1.48037078483518e-24,3.52545674180138e-21
"23805","X",11860182,9.68495836265423e-22,1.43293877887032e-18
"23957","X",11875471,8.77145426131563e-23,1.54890088244846e-19
"24127","X",11887137,3.74969044376457e-24,8.36807767644456e-21
"24301","X",11906377,3.52465427655028e-23,6.59936822225457e-20
"24410","X",11916518,5.42642449558258e-21,7.12514199981688e-18
"24429","X",11917812,1.08795755493341e-47,9.22626311867645e-43
"24434","X",11918285,4.00931412936262e-21,5.365728301716e-18
"24525","X",1192151,1.32053765706226e-36,2.08701634170173e-32
"24575","X",11925332,1.70604943149473e-47,1.34814521351911e-42
"24765","X",11936547,2.60498327077933e-26,8.1451275873498e-23
"24910","X",11947252,3.64706599344643e-27,1.30459316015682e-23
"25144","X",11963143,2.57777252790862e-53,6.89443972178806e-48
"25760","X",12036526,1.21372084772317e-21,1.77089376816496e-18
"26035","X",12060755,5.45316328969282e-22,8.36731920332974e-19
"26319","X",12093189,1.7895507592009e-24,4.21270711540462e-21
"26405","X",12098555,4.91170534832974e-22,7.56991408788825e-19
"26989","X",1213177,1.17433665070157e-34,1.39355057612385e-30
"27587","X",12180562,8.82048151499324e-64,1.53341617041528e-57
"27746","X",12194371,2.56587194397702e-21,3.54727394441639e-18
"27748","X",12194450,9.40889936359936e-25,2.3038182764194e-21
"27781","X",12195956,4.05182657267737e-23,7.52160999874059e-20
"27782","X",12196149,1.42406132782113e-23,2.87536701182062e-20
"27828","X",12198126,2.12769566972459e-33,2.07223513925231e-29
"27883","X",12201841,3.91157218107799e-25,1.02258036184688e-21
"27884","X",12201843,8.1217458464439e-22,1.21405238048983e-18
"27889","X",12201933,7.01208855765758e-22,1.05681151818033e-18
"27900","X",12202255,4.0866628378304e-24,9.03343923178936e-21
"27906","X",12202372,3.77986859809764e-27,1.34428077159032e-23
