chrom,start,end,snps,Ancestor.Control,Ancestor.Low,Ancestor.High,Control.Low,Control.High,Low.High
3R,31905001,31910000,42,0.00341485,0.0391348,-0.00159263,0.0338493,0.00903758,0.0490857
3R,31910001,31915000,42,0.0226953,0.0616353,-0.000461604,0.0392556,0.0225213,0.0706384
3R,31915001,31920000,39,0.0185087,0.0123019,0.00160639,0.0139458,0.0197605,0.0125823
3R,31920001,31925000,51,0.0158619,0.0120965,0.000402666,0.0327823,0.0173938,0.017499
3R,31925001,31930000,44,0.0186633,0.0186251,0.00157109,0.0573219,0.0251154,0.0234408
3R,31930001,31935000,27,0.00797789,0.00839404,0.00808617,0.0248537,0.01123,0.0158917
3R,31935001,31940000,36,0.00922133,0.0316264,1.65876e-05,0.0563033,0.0144166,0.0391747
3R,31940001,31945000,52,0.00966084,0.0131391,0.00220624,0.0355124,0.0174637,0.018255
3R,31945001,31950000,50,0.0253326,0.0292862,-0.000302143,0.0836741,0.0243494,0.0384929
3R,31950001,31955000,54,0.0105306,0.0205475,0.00343471,0.0566891,0.0050703,0.0357736
3R,31955001,31960000,65,0.00244289,0.0183554,-0.000704728,0.0334926,0.00602257,0.0183556
3R,31960001,31965000,84,0.000860501,0.00285971,0.00371364,0.0147095,0.00766232,0.00385058
3R,31965001,31970000,78,0.00248924,0.007814,0.00186709,0.0258006,0.0105739,0.0198614
3R,31970001,31975000,53,0.00129406,0.00536344,0.00366608,0.0242834,-0.00213315,0.0230167
3R,31975001,31980000,72,0.00846921,0.0143468,0.00509257,0.0289323,0.0132756,0.0253458
3R,31980001,31985000,88,0.0168249,0.0230334,-0.00262912,0.0278244,0.0199824,0.0235937
3R,31985001,31990000,49,0.0190586,0.0370374,-0.000208516,0.031306,0.0364644,0.0617119
3R,31990001,31995000,73,0.0185886,0.0537852,0.00301394,0.0444674,0.0482719,0.0912513
3R,31995001,32000000,37,0.0205861,0.0612314,-0.000163772,0.0252722,0.0455399,0.0923279
3R,32000001,32005000,0,nan,nan,nan,nan,nan,nan
3R,32005001,32010000,40,0.0123215,0.0740103,0.000753205,0.0322423,0.0376587,0.110086
3R,32010001,32015000,65,0.0205563,0.051641,0.00215665,0.0283095,0.0515167,0.0871832
3R,32015001,32020000,33,0.0219548,0.0363135,0.00264461,0.0464247,0.0529591,0.0535144
3R,32020001,32025000,33,0.0162559,0.0252583,0.00479226,0.0508416,0.0264261,0.0431123
3R,32025001,32030000,33,0.0220402,0.0234269,0.00103632,0.0589129,0.0353826,0.037863
3R,32030001,32035000,34,0.0191868,0.0259896,0.0039556,0.0551657,0.0364207,0.0367658
3R,32035001,32040000,29,0.0462059,0.0249447,0.000369552,0.0986068,0.0546568,0.0389593
3R,32040001,32045000,31,0.0232922,0.0224588,0.00577873,0.0687877,0.0411515,0.0456791
3R,32045001,32050000,38,0.019459,0.0229295,0.00193224,0.0471499,0.0308821,0.0418001
3R,32050001,32055000,19,0.0517479,0.0336433,-0.0022212,0.0995445,0.0670312,0.0414764
3R,32055001,32060000,31,0.0334114,0.0373765,-0.00101281,0.0848614,0.0405691,0.0397609
3R,32060001,32065000,39,0.0303227,0.0361935,4.24387e-05,0.0897828,0.0336931,0.0507912
3R,32065001,32070000,16,0.045061,0.0205457,-0.000996617,0.1126,0.0492153,0.0183965
4,1,5000,13,0.00595898,0.00432368,0.014134,0.0317948,0.00590564,0.0253882
4,5001,10000,11,-0.00657923,0.0169598,0.0228472,0.00988991,0.0313208,0.0245978
4,10001,15000,3,-0.00947233,0.0111415,0.0135313,0.0246303,0.0230845,0.00286185
4,15001,20000,0,nan,nan,nan,nan,nan,nan
4,20001,25000,7,-0.00147489,0.000183827,0.0100811,0.0011793,0.00592275,0.0157441
4,25001,30000,0,nan,nan,nan,nan,nan,nan
4,30001,35000,3,0.000965642,0.010155,-0.000434822,0.0373514,-0.00142267,0.0319345
4,35001,40000,11,0.00488116,-0.0064551,0.0194576,0.00630974,-0.000846721,0.0230397
4,40001,45000,6,0.00771402,-0.00438392,0.0373344,0.0105872,0.0302756,0.048552
4,45001,50000,13,0.000376892,-0.000663021,0.00237629,0.0148826,0.00613721,0.00889146
4,50001,55000,7,0.00552115,0.00670394,0.01333,0.0339161,0.00727228,0.045551
4,55001,60000,12,0.0224495,-0.00215577,0.0455118,0.0223072,0.0214579,0.042271
4,60001,65000,37,0.00467099,0.00154516,0.00665375,0.0195368,0.00169028,0.0181503
4,65001,70000,31,0.00623847,0.000746377,0.00897856,0.0203935,0.00678308,0.0153602
4,70001,75000,22,0.00732301,0.00273492,0.0140019,0.0196395,0.00540408,0.0249227
4,75001,80000,5,0.012448,-0.00235999,0.000114903,0.0274623,0.0345895,-0.00375485
4,80001,85000,13,0.0106376,-0.00143149,0.00863329,0.0268335,0.0159275,0.018592
4,85001,90000,26,0.000934471,0.00112421,0.022649,0.0143806,0.0167598,0.0471184
4,90001,95000,18,0.00394337,0.00323798,0.0162239,0.0189966,0.0216329,0.0191317
4,95001,100000,23,0.00297788,-0.000635985,0.0155176,0.015221,0.0139397,0.0228944
4,100001,105000,9,0.00933584,3.29841e-05,0.0133392,0.0145182,0.00487539,0.023002
4,105001,110000,23,0.00111588,-0.00126052,0.0295629,0.008201,0.0228605,0.0417138
4,110001,115000,16,-0.00237691,0.00119959,0.0112584,0.00832138,0.0108043,0.0159998
4,115001,120000,12,0.0103221,-0.00107089,0.0224361,0.0154834,0.0281164,0.0289523
4,120001,125000,10,0.00681917,-0.00431277,0.0350251,0.00884373,0.0199348,0.0339228
4,125001,130000,6,0.0110944,0.00645733,0.0343177,0.0188321,0.0418239,0.0372548
4,130001,135000,13,0.00181536,-0.00174094,0.0405666,0.00579024,0.0330777,0.0349512
4,135001,140000,12,-0.00075248,-0.00206742,0.0213786,0.00367103,0.0143452,0.0194975
4,140001,145000,8,-0.00506521,-0.00448034,0.00812314,-0.00164225,0.00986655,0.0115573
4,145001,150000,1,-0.00607121,0.0345251,-0.00620409,0.0265908,-0.00642168,0.0283945
4,150001,155000,27,-0.00199443,0.00127329,0.024137,0.00336261,0.014814,0.027061
4,155001,160000,10,-0.00202767,-0.000103171,0.01316,0.0134217,0.0221482,0.0158239
4,160001,165000,15,0.00231692,-0.0022413,0.0166718,0.0116225,0.00723997,0.0279414
4,165001,170000,17,0.00214119,-0.00182247,0.0235851,0.00937491,0.0257387,0.0246745
4,170001,175000,21,0.00178514,-0.00142661,0.0141856,0.0103994,0.00844673,0.0192587
4,175001,180000,29,0.000454399,-0.00280336,0.0162655,0.00803266,0.00938223,0.0232407
4,180001,185000,6,-0.00485659,-0.00562974,0.0312163,-0.00572618,0.0238706,0.0267832
4,185001,190000,15,0.0113982,-0.00109414,0.013993,0.0196661,0.00553973,0.0270137
4,190001,195000,30,-0.00100106,-0.00267226,0.00951958,-0.0012533,0.0141989,0.00933454
4,195001,200000,18,-0.00239153,-0.00120774,0.01281,0.00387435,0.0179888,0.0159633
4,200001,205000,10,-0.00380801,0.00183633,0.0171408,0.00811389,0.014174,0.0220004
4,205001,210000,3,0.00578469,-0.00374155,0.0511883,0.00397809,0.0192218,0.0424912
4,210001,215000,19,-0.00331134,0.000206675,0.0394798,0.00841852,0.0334808,0.0518378
4,215001,220000,15,-0.00330393,-0.0015943,0.0232279,0.0011515,0.0223261,0.0230698
4,220001,225000,15,-0.00170963,-0.00489435,0.0252896,0.000681395,0.0160852,0.02372
4,225001,230000,13,-0.0030435,0.0116996,0.0088514,0.0169836,0.00808901,0.0110676
4,230001,235000,14,1.69198e-05,-0.0001089,0.0478163,0.00843479,0.0423638,0.0637864
4,235001,240000,14,0.00124899,-0.00321871,0.0156616,0.00187405,0.020611,0.0194765
4,240001,245000,16,-0.000863276,0.00288065,0.0276639,0.0119077,0.0224579,0.0388874
4,245001,250000,14,-0.00333214,0.00136109,0.0195289,0.0024392,0.0218297,0.029273
4,250001,255000,14,0.00439519,0.00154273,0.01416,0.0185562,0.0142327,0.037783
4,255001,260000,12,-0.00307361,-0.000775672,0.018129,0.00243923,0.019952,0.0281206
4,260001,265000,19,-0.00175067,-0.00137184,0.0388127,0.00224422,0.0461008,0.0531199
4,265001,270000,17,-0.00251564,0.000400083,0.0165746,0.00214188,0.0107446,0.0227925
4,270001,275000,14,-0.00223795,1.34931e-05,0.0143381,0.00467745,0.0150905,0.0208378
4,275001,280000,22,-0.00416169,0.000538912,0.0310946,0.00163361,0.0333407,0.0394656
4,280001,285000,6,0.00265686,0.00136058,0.0148588,0.0132768,0.0134048,0.0388913
4,285001,290000,4,-0.00256688,-0.00300574,0.0032046,-0.000609408,0.00584216,0.0110834
4,290001,295000,4,0.00734417,0.00925374,0.00556819,0.0424254,0.035695,0.0156062
4,295001,300000,3,-0.00402802,0.00408136,-0.00595346,0.0165246,-0.00437175,0.006745
4,300001,305000,26,-0.00332554,0.00125715,0.00321773,0.00506834,0.00678072,-0.00336605
4,305001,310000,28,-0.000953442,-0.000385953,0.0197152,0.00548794,0.0336654,0.0328794
4,310001,315000,27,4.11215e-05,-0.00147575,0.0200058,0.00868149,0.0256579,0.0307433
4,315001,320000,16,-0.004197,0.000774477,0.0159085,0.0039152,0.0235269,0.0203097
4,320001,325000,0,nan,nan,nan,nan,nan,nan
4,325001,330000,10,-0.000111143,0.000518147,0.0144623,0.00828213,0.0141638,0.0152698
4,330001,335000,16,-0.000993395,0.00965637,0.00379751,0.0133223,0.00661799,0.017148
4,335001,340000,33,0.00085352,-0.000656449,0.0138712,0.0030329,0.0113848,0.0243618
4,340001,345000,13,-0.000606379,0.000578035,0.0115076,0.00887033,0.0197018,0.0103355
4,345001,350000,5,-0.000457802,-0.00219019,0.0192867,0.00100423,0.0334127,0.0236654
4,350001,355000,19,0.00786345,0.00161755,0.00642424,0.0193281,0.0290357,0.0177977
4,355001,360000,20,0.00068473,-0.00164944,0.00779475,0.00265491,0.023627,0.0119127
4,360001,365000,16,0.00727418,0.000246277,0.0197313,0.00771848,0.028407,0.0367027
4,365001,370000,18,0.00108636,0.00263466,0.0123726,0.016195,0.0296925,0.0201989
4,370001,375000,15,0.00409569,0.000804585,0.0161874,0.00660124,0.0327466,0.0154641
4,375001,380000,19,-0.000667583,-0.000153172,0.0316096,0.0123547,0.0263665,0.0347789
4,380001,385000,20,0.00352919,0.026211,0.00968874,0.0604928,0.0078392,0.0713844
4,385001,390000,16,-0.00302144,0.0166684,0.00885335,0.0228075,0.0101641,0.0230312
4,390001,395000,13,0.00828304,0.0252414,0.0101362,0.0705644,0.0108463,0.0412029
4,395001,400000,25,-0.000229693,0.0135151,0.0132299,0.0316865,0.00297999,0.0477801
4,400001,405000,16,0.00368037,0.0050248,0.0100424,0.0252416,0.00911715,0.0134307
4,405001,410000,15,-0.00151,0.0159725,0.011172,0.0226677,0.0142114,0.0227721
4,410001,415000,12,0.00194316,0.00457771,0.0107884,0.0121096,0.00907543,0.0120406
4,415001,420000,17,0.00115345,0.00350766,0.00808447,0.0245404,0.0173778,0.0177124
4,420001,425000,11,-0.00122258,0.00145438,0.00415404,0.0154026,0.00413898,0.0132234
4,425001,430000,19,0.0093782,0.00995248,0.0204489,0.0401567,0.0285066,0.0396286
4,430001,435000,10,0.00803072,0.00817957,0.0035606,0.0425449,0.00795205,0.0165811
4,435001,440000,16,0.00400552,0.011714,0.00207762,0.0387683,0.00978666,0.0206654
4,440001,445000,16,0.00380292,0.00602097,0.00368226,0.0319668,0.0139986,0.0133364
4,445001,450000,17,0.0127193,0.0183597,0.0122005,0.0649322,0.0326468,0.0131426
4,450001,455000,7,-0.000545915,0.0121855,-0.00242834,0.0307513,0.000168465,0.0185879
4,455001,460000,5,0.000603704,0.00496595,0.010909,0.00664847,0.0117751,0.0152231
4,460001,465000,16,0.00559481,0.00523948,0.0202219,0.0294849,0.021469,0.0272625
4,465001,470000,17,0.00140609,0.0179826,0.00478958,0.0395394,0.0175352,0.0086258
4,470001,475000,18,-0.00231731,0.0145157,0.00226026,0.0201705,0.00768221,0.00625924
4,475001,480000,12,0.000481803,0.0129807,0.00599524,0.00792284,0.00401027,0.0160501
4,480001,485000,21,1.15608e-05,0.0119579,0.00869883,0.0176366,0.0150776,0.0194728
4,485001,490000,19,-0.00258426,0.0106142,0.000272848,0.0128201,0.00414829,0.0125661
4,490001,495000,22,0.00369535,0.0263817,0.0093439,0.0322639,0.0036652,0.0475212
4,495001,500000,18,-0.00234765,0.0197673,0.00609691,0.0172923,0.00612434,0.0301158
4,500001,505000,27,0.00724121,0.00540485,0.031724,0.023155,0.0143389,0.061766
4,505001,510000,21,0.00541506,0.00580848,0.017989,0.0217979,0.0135704,0.033697
4,510001,515000,10,0.0129998,0.00643811,0.0065861,0.0211838,0.0183039,0.0299718
4,515001,520000,18,0.00279538,0.00293723,0.00856702,0.00531432,0.00869243,0.0051596
4,520001,525000,24,0.0102241,0.0123374,0.0141014,0.0433561,0.010844,0.0388412
4,525001,530000,14,0.00603943,-0.00237405,0.0131173,0.00703188,0.00635381,0.0193676
4,530001,535000,14,0.00853032,0.000458586,0.011784,0.0235098,0.00682102,0.0276751
4,535001,540000,12,0.00819278,0.0224595,0.0166255,0.0562109,0.00357329,0.0783542
4,540001,545000,14,0.00693013,-0.000823461,0.0317879,0.0232957,0.0134419,0.0571222
4,545001,550000,13,0.0033938,0.0129901,0.0213881,0.0279691,0.0138059,0.0540292
4,550001,555000,18,0.00294751,0.0164017,0.00942298,0.0234663,0.0119143,0.0438139
4,555001,560000,13,0.00236438,0.000584834,0.0143562,0.00717301,0.0177749,0.0356706
4,560001,565000,10,0.00197498,0.0140747,0.021811,0.0341781,0.00570419,0.0560967
4,565001,570000,16,0.00797378,0.0115114,0.0259577,0.0512601,0.00280505,0.0782642
4,570001,575000,10,0.00261111,0.00803667,0.016933,0.0230106,0.00904801,0.035745
4,575001,580000,13,0.0120616,0.00469571,0.0272002,0.0429398,0.00171494,0.0596872
4,580001,585000,4,0.0220482,0.000452129,0.0335916,0.0363225,0.00347764,0.0564695
4,585001,590000,12,0.0077533,0.0142275,0.0141983,0.0254109,0.00985293,0.0563246
4,590001,595000,6,0.0124843,0.0189864,0.00319269,0.00287793,0.0249686,0.0435929
4,595001,600000,8,0.00230464,0.0312819,0.0231415,0.053548,0.0186613,0.113983
4,600001,605000,21,0.00603671,0.0043791,0.0198745,0.0115002,0.0175964,0.026351
4,605001,610000,21,0.0029417,0.00615128,0.0254922,0.0211955,0.0112912,0.0438529
4,610001,615000,19,0.014008,0.00110675,0.0391888,0.0273046,0.0191915,0.0702828
4,615001,620000,29,0.000801849,0.00885473,0.0119658,0.0119197,0.00620308,0.0338387
4,620001,625000,15,0.00673091,0.0134406,0.00367299,0.00424973,0.0171413,0.0247085
4,625001,630000,11,0.0185218,0.0195877,0.0432494,0.0639018,0.0113347,0.116254
4,630001,635000,8,0.0214413,0.00646843,0.027757,0.0592317,0.0194103,0.0704162
4,635001,640000,17,0.000778875,0.0153101,0.0169178,0.0122015,0.0247789,0.0535902
4,640001,645000,7,0.00190864,0.0157624,0.0153881,0.00755492,0.0231507,0.0642206
4,645001,650000,12,0.00649594,0.00620336,0.022631,0.0142678,0.02205,0.0451813
4,650001,655000,8,0.00869918,0.0124525,0.00218433,0.00554093,0.0155633,0.0238955
4,655001,660000,11,0.00790212,0.00239115,0.000392215,0.0152392,0.0101815,0.00936299
4,660001,665000,15,0.00941846,0.00950763,0.00517598,0.0213167,0.00519266,0.0334595
4,665001,670000,15,0.00903416,0.0135892,0.00888608,0.012421,0.0109133,0.0210171
4,670001,675000,4,-0.000743506,0.0123784,0.0317997,0.0187468,0.0145453,0.0583471
4,675001,680000,0,nan,nan,nan,nan,nan,nan
4,680001,685000,4,-0.00302018,-0.00436439,0.032844,0.00280167,0.0214282,0.0421073
4,685001,690000,11,0.00162133,0.0191627,0.0125552,0.00740807,0.0312234,0.0622193
4,690001,695000,21,0.0111202,0.00746557,0.0214835,0.0307003,0.0122264,0.0529508
4,695001,700000,22,0.00117783,0.00626281,0.0104966,0.00640706,0.0154892,0.0303728
4,700001,705000,11,0.0081142,0.019406,0.00721819,0.00773814,0.0362135,0.0518517
4,705001,710000,9,0.00916571,0.0125595,0.0315269,0.0259412,0.0278807,0.0830198
4,710001,715000,10,0.00459881,0.0307132,0.012988,0.0466301,0.00797604,0.0907191
4,715001,720000,16,0.0128768,-0.00243309,0.0137101,0.0188566,0.0133148,0.0234033
4,720001,725000,13,0.0123213,0.0379938,0.0421863,0.0944142,0.0115988,0.149333
4,725001,730000,15,0.0049548,0.0359284,0.013447,0.0290062,0.0306816,0.100079
4,730001,735000,12,0.00333401,0.0432926,0.0397732,0.0661338,0.0363957,0.149174
4,735001,740000,21,0.00790342,0.0242168,0.00848914,0.0160399,0.0336404,0.0632028
4,740001,745000,16,-0.00251612,0.0215993,0.0113191,0.0215183,0.018996,0.0720396
4,745001,750000,11,0.000998427,-2.40437e-06,0.00639963,0.00933758,0.0142995,0.0184756
4,750001,755000,8,0.00089644,0.0497285,0.0181243,0.0598949,0.0163261,0.11428
4,755001,760000,9,0.00222502,0.0149736,0.0118993,0.011956,0.0402234,0.0603823
4,760001,765000,6,-0.00195768,0.0447216,0.0410471,0.0474331,0.0591523,0.179314
4,765001,770000,10,-6.68195e-05,0.0660413,0.0161554,0.0664882,0.0228599,0.162757
4,770001,775000,13,0.00025381,0.0326926,0.0347648,0.0339047,0.0471258,0.131185
4,775001,780000,12,0.00555367,0.0101459,-0.00255448,0.0314875,0.00686379,0.0142608
4,780001,785000,6,0.00923856,0.00104617,0.0178605,0.0127211,0.0581748,0.0261638
4,785001,790000,10,0.0083122,0.0225594,0.00309107,0.0160707,0.0235992,0.0436455
4,790001,795000,0,nan,nan,nan,nan,nan,nan
4,795001,800000,7,0.00258707,0.00711861,-0.0021321,0.00048488,0.00504718,0.009598
4,800001,805000,6,0.00317364,0.0111275,-0.00431343,0.0164485,0.0112441,0.0123212
4,805001,810000,19,0.000738574,0.0317083,0.0174024,0.0381642,0.0177395,0.0949133
4,810001,815000,22,0.00320185,0.047532,0.0114671,0.0357047,0.0302361,0.1018
4,815001,820000,14,-0.00109134,0.0256692,0.0144452,0.0302656,0.0333581,0.056552
4,820001,825000,10,0.00090297,0.00729215,0.0290244,0.0188774,0.0416369,0.0599395
4,825001,830000,16,0.0159057,0.0168062,0.0112146,0.0567372,0.0319263,0.0203198
4,830001,835000,28,0.00546204,0.0197853,0.0297548,0.0124281,0.0568208,0.0657712
4,835001,840000,9,-0.00206223,0.0078136,0.0306233,0.00991451,0.0413553,0.0393815
4,840001,845000,13,0.00644302,0.0191376,0.0239628,0.0165252,0.015211,0.0504096
4,845001,850000,9,0.00143101,0.0025121,0.00339387,0.0101121,0.00764378,0.00927395
4,850001,855000,21,0.00689525,0.0156355,0.00896631,0.00557285,0.0311314,0.0421252
4,855001,860000,6,-0.00166368,-0.00267847,0.0938199,-0.00215844,0.122534,0.0937959
4,860001,865000,13,-0.0026572,0.0248696,0.0351248,0.019728,0.0347664,0.0628835
4,865001,870000,22,0.00342741,0.0345707,0.0166621,0.0468194,0.0248197,0.0490112
4,870001,875000,12,0.0124455,0.0202308,0.0277783,0.0383967,0.0323192,0.0384168
4,875001,880000,18,0.00155427,0.0287521,0.0100162,0.0195469,0.00989786,0.0263281
4,880001,885000,21,9.78445e-05,0.0114673,0.0358616,0.0024217,0.0518499,0.0860513
4,885001,890000,14,6.63966e-05,0.0188373,0.0319079,0.0161688,0.0422238,0.0970685
4,890001,895000,32,-0.000327806,0.0043287,0.0280446,-0.000542109,0.0531586,0.0551279
4,895001,900000,22,0.000136674,0.00487252,0.0351257,0.00308185,0.0487265,0.0506072
4,900001,905000,26,-9.00703e-05,0.00399096,0.0311591,-0.00144134,0.0366204,0.0418272
4,905001,910000,7,0.0157293,-0.00165827,0.0123734,0.0272296,0.0581815,0.00379722
4,910001,915000,6,-0.00578912,0.00379747,0.0362779,0.00361653,0.0306866,0.0625047
4,915001,920000,12,0.00195781,0.00102696,0.0165279,0.0071722,0.0404217,0.0267466
4,920001,925000,24,0.0055418,0.0118889,0.0155964,3.61682e-05,0.0502672,0.0613267
4,925001,930000,30,0.00355212,0.0188463,0.0208969,0.00595191,0.0460327,0.0836325
4,930001,935000,11,0.00846464,0.0119285,0.00896767,0.00402809,0.0348424,0.0485339
4,935001,940000,10,-0.000356783,-0.0023351,0.026807,0.00103349,0.0509946,0.0419134
4,940001,945000,20,0.000828202,0.0174813,0.0189616,0.0131407,0.0354099,0.0677798
4,945001,950000,19,-0.000723732,0.0203019,0.0105684,0.0109158,0.0277219,0.0575918
4,950001,955000,16,0.000461259,0.0158839,0.0331542,0.00472522,0.0459048,0.0946591
4,955001,960000,11,-0.00132482,0.00395547,0.018708,0.0011661,0.0336838,0.0421117
4,960001,965000,22,-0.00211104,0.00999117,0.0283226,0.00464239,0.0408072,0.0655105
4,965001,970000,9,0.00323099,0.00385019,0.018153,0.00287297,0.0244636,0.0322976
4,970001,975000,13,-0.00304751,0.00341895,0.0280996,-0.00208077,0.0484925,0.067812
4,975001,980000,25,0.000468486,0.0104451,0.0218819,0.00260179,0.0469851,0.0681809
4,980001,985000,5,-0.00516909,0.00416885,0.0473104,0.00431311,0.0528609,0.0840073
4,985001,990000,23,-0.00151231,0.00423956,0.0315839,-0.00185445,0.0502821,0.0691844
4,990001,995000,26,-0.000243278,0.0093842,0.0279876,0.00235302,0.0427343,0.0730248
4,995001,1000000,14,0.000785607,0.0180045,0.0179904,0.0114641,0.0208434,0.0467897
4,1000001,1005000,11,0.000521075,0.0166586,0.0196283,0.00801047,0.0270632,0.0474638
4,1005001,1010000,20,0.00163107,0.0177715,0.0193711,0.010133,0.027475,0.0469591
4,1010001,1015000,14,0.00401216,0.0288622,0.022376,0.018584,0.040871,0.0952979
4,1015001,1020000,8,-0.00307483,0.00291585,0.0460011,0.0047696,0.0438871,0.0887068
4,1020001,1025000,5,-0.00522523,0.00239256,0.0273261,-0.00119982,0.0375585,0.0669532
4,1025001,1030000,31,-0.000704493,0.00563752,0.0220505,0.00951721,0.0324789,0.057458
4,1030001,1035000,12,0.00812338,0.0159372,0.0299001,0.0326163,0.035461,0.080935
4,1035001,1040000,10,0.0277583,0.0224115,0.0334754,0.0574629,0.0360932,0.0970936
4,1040001,1045000,19,0.00441827,0.0302687,0.03335,0.0306973,0.0443392,0.125366
4,1045001,1050000,9,0.0133321,0.0175541,0.0375971,0.038308,0.0258755,0.0941494
4,1050001,1055000,23,0.00441685,0.0386722,0.0356676,0.0509461,0.0387497,0.13193
4,1055001,1060000,17,0.00984214,0.0173213,0.0214309,0.03702,0.0265639,0.0719453
4,1060001,1065000,14,0.0106902,0.0341293,0.0234228,0.0396383,0.0395693,0.0778983
4,1065001,1070000,13,0.0160408,0.00420685,0.0164251,0.0279272,0.0439334,0.0210006
4,1070001,1075000,9,0.00410768,0.0111948,0.0294646,0.0337508,0.033753,0.0776174
4,1075001,1080000,8,0.0197701,0.0239561,0.027887,0.0501445,0.0569973,0.0992921
4,1080001,1085000,11,0.00254989,0.0108546,0.00760053,0.010392,0.0359744,0.0433854
4,1085001,1090000,6,0.0232221,0.0310475,0.0272854,0.014377,0.075998,0.121058
4,1090001,1095000,7,0.00783401,0.0074214,0.00789492,0.0130565,0.0337464,0.013419
